"subject","type","item","condition","question","correct_answer","response","response_time","group_G","question_type_G","ambiguity_G","ambiguity","group","question_type"
"Native 9","gp",17,"a","!","{The_two_men_fought_the_terrorist}",0,2006,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 9","gp",8,"d","!","{The_boy}",1,1512,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 9","gp",23,"c","!","{The_child}",1,1537,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 9","gp",10,"b","!","{The_two_soldiers_fought_the_General}",0,2253,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 9","gp",2,"b","!","{The_mother_dressed_the_baby}",0,1618,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 9","gp",14,"b","!","{The_doctor_woke_himself_up}",1,2493,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 9","gp",20,"d","!","{The_man}",1,997,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 9","gp",3,"c","!","{The_president}",1,1886,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 9","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,1771,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 9","gp",4,"d","!","{The_friend}",1,1115,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 9","gp",18,"b","!","{The_father_washed_himself}",1,2599,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 9","gp",1,"a","!","{The_lawyer_calmed_himself_down}",1,2493,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 9","gp",5,"a","!","{The_father_washed_himself}",1,2032,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 9","gp",7,"c","!","{The_lady}",1,1527,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 9","gp",13,"a","!","{The_girl_calmed_herself_down}",1,2094,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 10","gp",23,"d","!","{The_child}",1,1145,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 10","gp",19,"d","!","{The_basketball_player}",1,1567,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 10","gp",1,"b","!","{The_lawyer_calmed_the_man_down}",0,5345,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 10","gp",13,"b","!","{The_girl_calmed_herself_down}",1,2692,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 10","gp",11,"d","!","{The_friend}",1,1070,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 10","gp",3,"d","!","{The_president}",1,1148,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 10","gp",20,"a","!","{The_two_friends_met_each_other}",1,4235,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 10","gp",7,"d","!","{The_lady}",1,1975,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 10","gp",5,"b","!","{The_father_washed_the_boy}",0,3080,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 10","gp",18,"c","!","{The_father}",0,3058,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 10","gp",10,"c","!","{The_two_soldiers}",0,2028,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 10","gp",24,"a","!","{The_two_actresses_met_the_director}",0,2750,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 10","gp",9,"b","!","{The_pianist_calmed_himself_down}",1,2257,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 10","gp",2,"c","!","{The_mother}",0,2365,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 10","gp",12,"a","!","{The_nurse_washed_the_baby}",0,2029,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 10","gp",17,"b","!","{The_two_men_fought_the_terrorist}",0,2398,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 10","gp",22,"c","!","{The_two_footballers}",0,1531,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 10","gp",16,"a","!","{The_researcher_woke_himself_up}",1,2310,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 10","gp",4,"a","!","{The_two_children_hugged_their_friend}",0,1955,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 10","gp",8,"a","!","{Mary_dressed_herself}",1,1226,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 10","gp",15,"d","!","{The_boy}",1,1730,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 10","gp",6,"c","!","{The_two_kids}",0,2253,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 10","gp",21,"b","!","{Anna_dressed_herself}",1,1352,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 10","gp",14,"c","!","{The_nurse}",1,2379,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 11","gp",19,"a","!","{The_coach_calmed_the_basketball_player_down}",0,3984,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 11","gp",11,"a","!","{The_lady_woke_herself_up}",1,4866,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 11","gp",7,"a","!","{The_man_woke_the_lady_up}",0,2610,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 11","gp",8,"b","!","{Mary_dressed_herself}",1,2699,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 11","gp",14,"d","!","{The_nurse}",1,1387,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 11","gp",12,"b","!","{The_nurse_washed_herself}",1,2977,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 11","gp",15,"a","!","{The_aunt_dressed_the_boy}",0,1478,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 11","gp",24,"b","!","{The_two_actresses_met_each_other}",1,2971,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 11","gp",13,"c","!","{The_boy}",1,2940,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 11","gp",23,"a","!","{The_mother_washed_herself}",1,3488,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 11","gp",16,"b","!","{The_researcher_woke_himself_up}",1,4928,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 11","gp",9,"c","!","{The_singer}",1,1546,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 11","gp",17,"c","!","{The_terrorist}",1,1470,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 11","gp",22,"d","!","{The_coach}",1,1795,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 11","gp",5,"c","!","{The_father}",0,2136,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 11","gp",21,"c","!","{The_child}",1,1477,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 11","gp",18,"d","!","{The_baby}",1,1461,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 11","gp",1,"c","!","{The_man}",1,4194,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 11","gp",20,"b","!","{The_two_friends_met_each_other}",1,2358,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 11","gp",10,"d","!","{The_General}",1,2523,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 11","gp",4,"b","!","{The_two_children_hugged_each_other}",1,2177,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 11","gp",2,"d","!","{The_baby}",1,3624,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 11","gp",3,"a","!","{The_two_journalists_met_the_president}",0,2202,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 11","gp",6,"d","!","{The_neighbour}",1,1573,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 12","gp",13,"d","!","{The_boy}",1,3244,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 12","gp",5,"d","!","{The_boy}",1,2107,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 12","gp",1,"d","!","{The_man}",1,1893,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 12","gp",3,"b","!","{The_two_journalists_met_the_president}",0,4333,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 12","gp",10,"a","!","{The_two_soldiers_fought_each_other}",1,3907,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 12","gp",23,"b","!","{The_mother_washed_the_child}",0,4047,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 12","gp",19,"b","!","{The_coach_calmed_himself_down}",1,4350,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 12","gp",2,"a","!","{The_mother_dressed_the_baby}",0,2880,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 12","gp",22,"a","!","{The_two_footballers_fought_each_other}",1,3825,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 12","gp",20,"c","!","{The_man}",1,1715,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 12","gp",11,"b","!","{The_lady_woke_herself_up}",1,4033,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 12","gp",24,"c","!","{The_actresses}",0,2325,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 12","gp",18,"a","!","{The_father_washed_the_baby}",0,2325,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 12","gp",4,"c","!","{The_two_children}",0,2993,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 12","gp",7,"b","!","{The_man_woke_himself_up}",1,2895,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 12","gp",8,"c","!","{Mary}",0,3289,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 12","gp",16,"c","!","{The_assistant}",1,3541,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 12","gp",14,"a","!","{The_doctor_woke_the_nurse_up}",0,2143,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 12","gp",21,"d","!","{The_child}",1,2202,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 12","gp",17,"d","!","{The_terrorist}",1,1418,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 12","gp",12,"c","!","{The_baby}",1,1664,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 12","gp",6,"a","!","{The_two_kids_fought_each_other}",1,2696,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 12","gp",9,"d","!","{The_singer}",1,1565,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 12","gp",15,"b","!","{The_aunt_dressed_herself}",1,3577,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 13","gp",24,"d","!","{The_director}",1,1383,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 13","gp",12,"d","!","{The_baby}",1,1629,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 13","gp",4,"d","!","{The_friend}",1,1616,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 13","gp",7,"c","!","{The_lady}",1,2227,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 13","gp",14,"b","!","{The_doctor_woke_himself_up}",1,3610,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 13","gp",8,"d","!","{The_boy}",1,1601,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 13","gp",2,"b","!","{The_mother_dressed_herself}",1,2929,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 13","gp",19,"c","!","{The_basketball_player}",1,1860,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 13","gp",16,"d","!","{The_assistant}",1,1635,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 13","gp",21,"a","!","{Anna_dressed_herself}",1,2238,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 13","gp",11,"c","!","{The_lady}",0,1971,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 13","gp",10,"b","!","{The_two_soldiers_fought_each_other}",1,6909,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 13","gp",23,"c","!","{The_child}",1,3349,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 13","gp",13,"a","!","{The_girl_calmed_herself_down}",1,3211,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 13","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,3984,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 13","gp",9,"a","!","{The_pianist_calmed_himself_down}",1,4663,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 13","gp",1,"a","!","{The_lawyer_calmed_himself_down}",1,2743,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 13","gp",20,"d","!","{The_man}",1,1499,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 13","gp",15,"c","!","{The_boy}",1,1515,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 13","gp",5,"a","!","{The_father_washed_himself}",1,2067,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 13","gp",3,"c","!","{The_president}",1,3201,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 13","gp",18,"b","!","{The_father_washed_himself}",1,1635,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 13","gp",6,"b","!","{The_two_kids_fought_each_other}",1,2145,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 13","gp",17,"a","!","{The_two_men_fought_each_other}",1,3158,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 14","gp",19,"d","!","{The_coach}",0,1881,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 14","gp",11,"d","!","{The_friend}",1,1564,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 14","gp",17,"b","!","{The_two_men_fought_the_terrorist}",0,4503,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 14","gp",18,"c","!","{The_father}",0,2271,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 14","gp",8,"a","!","{Mary_dressed_the_boy}",0,2418,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 14","gp",15,"d","!","{The_boy}",1,1093,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 14","gp",23,"d","!","{The_child}",1,1169,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 14","gp",21,"b","!","{Anna_dressed_herself}",1,2572,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 14","gp",20,"a","!","{The_two_friends_met_each_other}",1,3154,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 14","gp",5,"b","!","{The_father_washed_himself}",1,1435,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 14","gp",2,"c","!","{The_baby}",1,2564,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 14","gp",3,"d","!","{The_president}",1,1488,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 14","gp",9,"b","!","{The_pianist_calmed_himself_down}",1,3843,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 14","gp",13,"b","!","{The_girl_calmed_herself_down}",1,2880,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 14","gp",16,"a","!","{The_researcher_woke_himself_up}",1,1884,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 14","gp",12,"a","!","{The_nurse_washed_the_baby}",0,2416,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 14","gp",4,"a","!","{The_two_children_hugged_their_friend}",0,3812,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 14","gp",10,"c","!","{The_General}",1,1749,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 14","gp",6,"c","!","{The_neighbour}",1,1961,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 14","gp",14,"c","!","{The_doctor}",0,1632,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 14","gp",7,"d","!","{The_lady}",1,1605,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 14","gp",1,"b","!","{The_lawyer_calmed_himself_down}",1,5328,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 14","gp",24,"a","!","{The_two_actresses_met_the_director}",0,2412,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 14","gp",22,"c","!","{The_coach}",1,2179,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 15","gp",22,"d","!","{The_coach}",1,2014,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 15","gp",1,"c","!","{The_man}",1,1925,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 15","gp",19,"a","!","{The_coach_calmed_himself_down}",1,4012,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 15","gp",12,"b","!","{The_nurse_washed_herself}",1,7162,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 15","gp",21,"c","!","{The_child}",1,7534,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 15","gp",24,"b","!","{The_two_actresses_met_each_other}",1,2685,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 15","gp",3,"a","!","{The_two_journalists_met_each_other}",1,5431,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 15","gp",11,"a","!","{The_lady_woke_herself_up}",1,3589,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 15","gp",4,"b","!","{The_two_children_hugged_each_other}",1,4168,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 15","gp",13,"c","!","{The_boy}",1,1965,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 15","gp",16,"b","!","{The_researcher_woke_himself_up}",1,5997,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 15","gp",18,"d","!","{The_baby}",1,4423,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 15","gp",14,"d","!","{The_nurse}",1,6913,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 15","gp",5,"c","!","{The_boy}",1,3210,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 15","gp",6,"d","!","{The_neighbour}",1,1863,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 15","gp",8,"b","!","{Mary_dressed_herself}",1,8600,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 15","gp",10,"d","!","{The_General}",1,1798,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 15","gp",17,"c","!","{The_terrorist}",1,2058,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 15","gp",7,"a","!","{The_man_woke_himself_up}",1,3262,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 15","gp",23,"a","!","{The_mother_washed_herself}",1,2129,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 15","gp",9,"c","!","{The_singer}",1,1669,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 15","gp",15,"a","!","{The_aunt_dressed_herself}",1,2129,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 15","gp",20,"b","!","{The_two_friends_met_each_other}",1,2886,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 15","gp",2,"d","!","{The_baby}",1,1460,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 16","gp",10,"a","!","{The_two_soldiers_fought_the_General}",0,3145,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 16","gp",5,"d","!","{The_boy}",1,1414,"Native","Main_Clause_Question","Unambiguous",-0.5,-0.5,0.5
"Native 16","gp",15,"b","!","{The_aunt_dressed_herself}",1,2585,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 16","gp",24,"c","!","{The_director}",1,1238,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 16","gp",19,"b","!","{The_coach_calmed_himself_down}",1,2739,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 16","gp",6,"a","!","{The_two_kids_fought_each_other}",1,2701,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 16","gp",12,"c","!","{The_baby}",1,1711,"Native","Main_Clause_Question","Ambiguous",0.5,-0.5,0.5
"Native 16","gp",18,"a","!","{The_father_washed_the_baby}",0,2181,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 16","gp",3,"b","!","{The_two_journalists_met_each_other}",1,3292,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
"Native 16","gp",22,"a","!","{The_two_footballers_fought_each_other}",1,2463,"Native","Subordinate_Clause_Question","Ambiguous",0.5,-0.5,-0.5
"Native 16","gp",7,"b","!","{The_man_woke_himself_up}",1,2421,"Native","Subordinate_Clause_Question","Unambiguous",-0.5,-0.5,-0.5
